region,title,address,phone,score,open_time,comment1,comment2,comment3
花蓮,Pod Labo 柏原宿,花蓮縣花蓮市廣東街185號,'0983627827',4.1,None,None,None,None
花蓮,Sleeping boot Hostel 背包客棧,None,None,None,None,None,None,None
花蓮,遐窩青年旅舍JustWalk Hostel,None,None,None,None,None,None,None
花蓮,夏舞民宿,花蓮縣花蓮市國興一街123號,'038316622',3.9,None,"房間環境 · 3.4
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊，維護方面也有待改善 · 房客稱讚這裡的浴室很寬敞","位置 · 4.2
設有停車場 · 靠近火車站","服務與設施 · 3.8
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
花蓮,煙波花時間 花蓮,None,None,None,None,None,None,None
花蓮,花蓮諾丁漢海景民宿/Nottingham Seaview Inn,花蓮縣花蓮市海濱街89號,'0922865112',4.7,None,None,None,None
花蓮,S.E.A.民宿,花蓮縣花蓮市海濱街72號,'038352523',4.4,None,"房間環境 · 3.9
房間有景觀 · 有些房客提到這裡的浴室有待改善",位置 · 4.5,"服務與設施 · 4.7
房客稱讚這裡的員工態度友善"
花蓮,黃金果民宿 - 花蓮首選民宿 全新住宿推薦 熱門民宿 人氣住宿推薦 東大門民宿 停車未民宿住宿 電梯民宿 奢華民宿,花蓮縣花蓮市廣東街185-1號,'0905165606',4.9,None,None,None,None
花蓮,90勃森民宿 / 90% B&B花蓮民宿，可日間休息，歡迎來電詢價,花蓮縣花蓮市國興五街148號,'0966729822',4.9,None,None,None,None
花蓮,花蓮樂活休閒飯店,None,None,None,None,None,None,None
花蓮,菲斯佩旅居(花蓮火車站民宿) First Place B&B(Hualien Railway Station Homestay),花蓮縣花蓮市國興三街75號,'0933485332',4.2,None,"房間環境 · 4.0
房客喜歡這裡寬敞的房間 · 有些房客提到這裡的浴室有待改善","位置 · 4.0
靠近火車站","服務與設施 · 4.4
房客稱讚這裡的員工態度友善 · 房客對於這裡的管理給予高度評價"
花蓮,漫慢文旅,None,None,None,None,None,None,None
花蓮,仲青行旅 花蓮館Light Hostel,None,None,None,None,None,None,None
苗栗,None,None,'037260133',None,None,None,None,None
苗栗,慕雲想莊園B&B景觀餐廳,苗栗縣頭屋鄉濫坑57之2號,'037252868',4.7,None,"房間環境 · 3.7
房客喜歡這裡乾淨的房間，但有些人覺得太小 · 房間有景觀 · 有些房客提到這裡的浴室太小",位置 · 3.2,"服務與設施 · 4.2
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價"
苗栗,F Hotel 三義館/苗栗住宿/三義住宿/親子,苗栗縣三義鄉復興路16-1號,'037878788',3.8,None,"房間環境 · 3.5
房客喜歡這裡寬敞的房間，但有些人覺得維護方面有待改善 · 房客喜歡這裡寬敞的浴室，但有些人覺得清潔方面有待改善 · 房間有景觀","位置 · 4.3
附近有購物區、觀光景點、餐廳和酒吧 · 靠近大眾運輸站","服務與設施 · 4.4
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得客房整理服務有待改善"
苗栗,尚順君樂飯店,苗栗縣頭份市育樂街6號,'037539555',4.1,None,"房間環境 · 4.1
房客喜歡這裡寬敞的房間 · 房客稱讚這裡的浴室很寬敞 · 房客喜歡這裡舒適的床舖","位置 · 4.4
附近有購物區和觀光景點 · 房客覺得停車場收費合理","服務與設施 · 3.3
房客稱讚這裡的員工態度友善又專業"
苗栗,南庄橄欖樹【民宿+咖啡廳】《走進王子公主童話的美拍地》《沒養貓也可以來拍貓》《「橄」於跟她求婚的創意就在橄欖樹民宿》,苗栗縣南庄鄉蓬萊村42份7-6號,'0919822379',4.4,None,None,None,None
苗栗,禾家商旅,苗栗縣苗栗市忠孝路77號,'037356666',4.1,None,"房間環境 · 4.2
房客喜歡這裡寬敞、乾淨且經過翻新整修的房間，但有些人覺得維護方面有待改善 · 房客稱讚這裡的浴室很乾淨","位置 · 4.4
房客覺得停車場收費合理 · 附近有購物區、餐廳和酒吧","服務與設施 · 4.0
房客對於這裡的接待人員給予高度評價 · 房客稱讚這裡的員工態度專業 · 洗衣服務"
苗栗,向草語蟲 (文青旅宿推薦、團體包棟民宿、家庭親子旅行),苗栗縣三義鄉,'0980308805',4.8,None,None,None,None
苗栗,卓也小屋渡假園區,苗栗縣三義鄉號,'037879198',4.2,None,None,None,None
苗栗,小樹的家咖啡民宿,苗栗縣銅鑼鄉中山路130-1號,'0955661256',4.9,None,None,None,None
苗栗,苗栗馥藝金鬱金香酒店,苗栗縣竹南鎮公園路106號,'037539888',4.0,None,"房間環境 · 3.3
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊 · 有些房客提到這裡的浴室有待改善","位置 · 3.4
靠近市中心；附近有購物區和觀光景點 · 房客覺得停車場收費合理","服務與設施 · 3.8
房客喜愛這裡的游泳池、蒸氣室和健身房 · 有些房客覺得這裡的管理和客房整理服務有待改善 · 會議空間"
苗栗,享沐時光莊園渡假酒店,苗栗縣苑裡鎮錦山八鄰8-1號,'037742878',4.3,None,"房間環境 · 4.0
房客喜歡這裡寬敞、乾淨且經過翻新整修的房間 · 房間有景觀，並設有小吧檯 · 房客喜歡這裡舒適的床舖",位置 · 2.1,"服務與設施 · 4.0
房客稱讚這裡的員工態度友善 · 房客喜愛這裡的游泳池和健身房 · 有些房客覺得這裡的管理有待改善"
苗栗,新興大旅社,苗栗縣苗栗市建國街3號,'037260133',4.4,None,None,None,None
苗栗,山林間－露營.旅居,苗栗縣泰安鄉五鄰46號,'0930869406',5.0,None,None,None,None
苗栗,蘇維拉莊園,苗栗縣南庄鄉四灣15鄰92號,'0910209339',4.0,None,None,None,None
苗栗,南庄星宿庭園咖啡民宿,苗栗縣南庄鄉館 4鄰53之1號,'0928747946',4.7,None,None,None,None
苗栗,龜樹民宿 T o R t o i s E E,苗栗縣公館鄉玉谷7-5號,'0938202734',4.8,None,None,None,None
苗栗,苗栗初夏汽車旅館,苗栗縣公館鄉通明街182巷9號,'037237889',4.0,None,"房間環境 · 2.8
有些房客提到這裡的浴室有待改善","位置 · 3.9
附近有餐廳和酒吧","服務與設施 · 3.8
房客稱讚這裡的員工態度友善又專業 · 有些房客覺得這裡的客房整理服務有待改善"
苗栗,西湖柚子家民宿-30人包棟民宿/近白沙屯/近福祿壽/平價住宿/省道台一線住宿,苗栗縣西湖鄉9-45號,'0976446751',4.7,None,None,None,None
苗栗,栗華大飯店,苗栗縣苗栗市中華路85號,'037270456',3.3,None,None,None,None
苗栗,星原谷露營區,苗栗縣南庄鄉南江村里金館8鄰25號,'0937300250',4.5,None,None,None,None
苗栗,南庄雲水度假溫泉,苗栗縣南庄鄉3鄰東江31-3號,'037825285',4.3,None,None,None,None
苗栗,綠庭商務旅館,苗栗縣苗栗市中正路462號5樓,'037358789',3.6,None,None,None,None
苗栗,南庄山河苑露營區,苗栗縣南庄鄉,'0911308406',4.8,None,None,None,None
苗栗,南庄雲水度假溫泉,苗栗縣南庄鄉3鄰東江31-3號,'037825285',4.3,None,None,None,None
苗栗,南庄普羅旺斯鄉村民宿,苗栗縣南庄鄉蓬萊村9鄰42份8-35號,'0911811835',4.8,None,None,None,None
苗栗,泰安湯悅溫泉會館,苗栗縣泰安鄉錦水村橫龍山 45,'037941941',3.8,None,"房間環境 · 3.5
房間有景觀 · 有些房客覺得這裡的浴室太小 · 有些房客覺得這裡的清潔方面有待改善",位置 · 2.6,"服務與設施 · 3.6
房客稱讚這裡的員工態度友善又專業"
苗栗,南庄 麥克尼景觀莊園magnni villa《僅供住客 · 親子．寵物友善．兒童沙池．寵物戲水池．草地．非包棟》,苗栗縣南庄鄉東村17鄰121號,'0968037358',4.6,None,None,None,None
苗栗,西湖柚子家民宿-30人包棟民宿/近白沙屯/近福祿壽/平價住宿/省道台一線住宿,苗栗縣西湖鄉9-45號,'0976446751',4.7,None,None,None,None
苗栗,水漾月明度假文旅Mizu Tsuki Hotel,苗栗縣頭屋鄉明德路54號,'037255358',4.4,None,None,None,None
苗栗,Xianshan Homestay,"No. 19, Xiaodongshi, 獅潭鄉苗栗縣354",'037931661',4.0,None,"房間環境 · 2.6
有些房客提到這裡的浴室有待改善",位置 · 3.0,服務與設施 · 4.0
苗栗,亞曼尼SPA精品汽車旅館,苗栗縣頭份市公園六街96號,'037629777',3.6,None,None,None,None
苗栗,川夏野奢露營區,苗栗縣南庄鄉福南17鄰50號,'037821595',4.9,None,None,None,None
苗栗,自然風情景觀渡假民宿,苗栗縣卓蘭鎮,'0425898080',4.2,None,None,None,None
苗栗,虎山溫泉會館(湯之島)-泰安溫泉,苗栗縣泰安鄉號,'037941001',3.9,None,"房間環境 · 3.0
房間有景觀 · 有些房客覺得這裡的房間有些陳舊","位置 · 3.7
附近有購物區和觀光景點 · 設有停車場","服務與設施 · 3.9
房客稱讚這裡的員工態度友善又專業 · 有些房客覺得這裡的客房整理服務有待改善"
苗栗,栗華大飯店,苗栗縣苗栗市中華路85號,'037270456',3.3,None,None,None,None
苗栗,銅鑼有一種慢・慢民宿,苗栗縣銅鑼鄉雙峰路文園巷86之3號,'0988683729',4.5,None,None,None,None
苗栗,呼啦莊園--露營車住宿體驗.親子渡假.家族旅遊. 親朋好友慶生. 家庭日聚會. 員工旅遊. 同學會聯誼的絕佳好所在,苗栗縣獅潭鄉永興村下大窩2之1號,'037931928',4.2,None,None,None,None
苗栗,八角隱士莊園,苗栗縣獅潭鄉號,'0963577866',4.3,None,None,None,None
苗栗,官媽民宿,苗栗縣苗栗市新東街347巷51號,'037336683',4.9,None,None,None,None
苗栗,錦水溫泉飯店,苗栗縣泰安鄉錦水村橫龍山72號,'037941333',4.1,None,"房間環境 · 3.5
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊 · 房間有景觀 · 有些房客覺得這裡的浴室太小，清潔方面也有待改善",位置 · 3.0,"服務與設施 · 4.0
房客稱讚這裡的員工態度友善 · 房客喜歡這裡的管理和接待服務，但有些人覺得客房整理服務有待改善"
苗栗,都瑪斯民宿,苗栗縣泰安鄉一鄰12-1號,'037962102',4.2,None,None,None,None
苗栗,微光書旅(書店咖啡廳、青旅）,苗栗縣銅鑼鄉中正路五號,'0915557102',4.7,None,None,None,None
苗栗,苗栗三義杉桐雅築民宿,苗栗縣三義鄉廣盛村八股路館前八巷1之1號,'0906777080',4.1,None,None,None,None
苗栗,采莓行館,苗栗縣大湖鄉中山路37號,'037993133',4.9,None,None,None,None
苗栗,Around theTree 八角居所,苗栗縣獅潭鄉新豐村八角坑2-1號,'0963577866',4.6,None,None,None,None
苗栗,蓬萊生態農場仙山民宿-南庄一曰二曰遊套裝行程 人氣民宿推薦 旅遊規劃 迎新會 戶外教學 賞月 賞螢民宿推薦,苗栗縣南庄鄉館2鄰35號,'0928330679',4.1,None,"房間環境 · 2.5
有些房客提到這裡的浴室有待改善",位置 · 3.6,"服務與設施 · 3.8
房客對於這裡的管理給予高度評價 · 房客稱讚這裡的員工態度友善"
苗栗,丸松商務旅館,苗栗縣苗栗市中山路658號,'037320283',3.0,None,None,None,None
苗栗,飛牛牧場,苗栗縣通霄鎮166號,'037782999',4.3,None,None,None,None
苗栗,竹南橘子民宿,苗栗縣竹南鎮民治街12號,'0972092658',4.9,None,None,None,None
苗栗,南庄拾光民宿,苗栗縣南庄鄉南江村石坑22號,'0910310422',4.9,None,None,None,None
苗栗,石壁彩虹民宿,苗栗縣南庄鄉石壁21號,'037821255',4.5,None,None,None,None
苗栗,鹿場850庭園," 鄰 鹿 場 13-10 號, 南庄鄉苗栗縣353",'0920389438',4.3,None,None,None,None
苗栗,毓琇圖書山莊(距離老街3分鐘),None,None,None,None,None,None,None
苗栗,愛麗舍精品旅館 ELYSEES MOTEL,苗栗縣頭份市中華路1489號,'037590088',4.6,None,None,None,None
苗栗,幸福綠光民宿(水火泉方位民宿、賞螢民宿、團體包棟住宿、家庭 親子 公司 學生 社區旅遊、平價必住),None,None,None,None,None,None,None
苗栗,N-square Hostel 任意。宿,苗栗縣苑裡鎮成功路7巷9號,'0961565939',4.6,None,None,None,None
苗栗,萱草森林鄉村民宿,苗栗縣南庄鄉42份9鄰8-1號,'0936911738',4.3,None,None,None,None
苗栗,正在旅行-背包客棧traveling backpacker,苗栗縣三義鄉八股路館前二巷1之10號,'0965300358',4.5,None,None,None,None
苗栗,苗栗慈夢柔渡假會館-大湖人氣住宿|苗栗泳池民宿|熱門民宿|必去民宿|包棟民宿|住宿首選,苗栗縣大湖鄉八寮灣1-10號,'037990099',3.6,None,None,None,None
苗栗,南庄風鈴木咖啡民宿,苗栗縣竹南鎮四維街90號,'037625789',4.0,None,None,None,None
苗栗,好望角民宿,苗栗縣通霄鎮11鄰126-3號,'0921372321',4.6,None,None,None,None
苗栗,山川密境露營區,None,None,None,None,None,None,None
苗栗,竹美山閣 藝術園區,苗栗縣泰安鄉橫龍山35-1號,'037941889',3.9,None,"房間環境 · 3.3
房間有景觀 · 有些房客提到這裡的浴室有待改善 · 有些房客覺得這裡的床舖有待改善",位置 · 3.0,"服務與設施 · 4.2
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價，但有些人覺得客房整理服務有待改善"
苗栗,北河村長民宿,苗栗縣公館鄉89號,'0910803483',5.0,None,None,None,None
苗栗,六沐森民宿.森居Glamping｜B＆B｜包棟｜漢淙黑松園|,苗栗縣公館鄉仁安99之21號,'0988771506',5.0,None,None,None,None
苗栗,雲也山莊,苗栗縣卓蘭鎮西坪里122之6號,'0919824389',4.7,None,None,None,None
苗栗,三義竺夢園民宿,苗栗縣三義鄉32號,'0955772977',4.3,None,None,None,None
苗栗,赫利豐岳露營區,苗栗縣南庄鄉353,'0986676099',4.8,None,None,None,None
苗栗,春谷南庄休閒農場,苗栗縣南庄鄉25號,'037821892',4.3,None,None,None,None
苗栗,漫山藝民宿 Roamsanyi Hostel,None,None,4.7,None,None,None,None
苗栗,福田瓦舍Villa,苗栗縣三義鄉一鄰龍騰26號,'037876156',4.2,None,"房間環境 · 3.5
房客喜歡這裡寬敞、乾淨的房間 · 有些房客提到這裡的浴室有待改善 · 房間有景觀",位置 · 2.8,"服務與設施 · 4.0
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價"
苗栗,無盡夏民宿,None,None,None,None,None,None,None
苗栗,藝欣山莊,苗栗縣南庄鄉中正路240號,'037825868',4.1,None,None,None,None
苗栗,巧克力雲莊,"-5F, No, No. 1319中華路頭份市苗栗縣351",'037663388',2.9,None,None,None,None
苗栗,樂福民宿 · Love B&B,苗栗縣三義鄉87-3,'037872068',4.7,None,None,None,None
苗栗,My Home 51-6民宿,苗栗縣公館鄉福星村2鄰51-6號,'037230070',4.7,None,None,None,None
苗栗,百合山莊 -推薦南庄景觀渡假民宿(苗栗南庄)平價特色景觀包棟民宿 合法親子設施住宿 行程規劃旅遊諮詢套裝,苗栗縣南庄鄉福南17鄰50號353,'037825822',4.4,None,None,None,None
苗栗,三義民宿 水漾西湖,苗栗縣三義鄉西湖2鄰21-1號,'0919821906',4.9,None,None,None,None
苗栗,米提園,苗栗縣南庄鄉里金館40號,'037824558',3.9,None,None,None,None
苗栗,水雲餐廳溫泉民宿,苗栗縣泰安鄉八鄰橫龍山17號,'037941178',4.1,None,None,None,None
苗栗,米南山妍精品旅館,None,None,None,None,None,None,None
苗栗,三義藝術村櫻花渡假會館,苗栗縣三義鄉八股路館前八巷1-18號,'037878090',4.0,None,"房間環境 · 3.6
房客喜歡這裡寬敞、乾淨的房間 · 房客喜歡這裡安靜的房間和舒適的床舖 · 有些房客覺得這裡的浴室太小","位置 · 4.2
設有停車場","服務與設施 · 4.8
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理和接待服務給予高度評價"
苗栗,楓葉地圖,苗栗縣大湖鄉108號東興,'0988721288',4.5,None,None,None,None
苗栗,泰莉莎旅店,苗栗縣頭份市中華路1091號4樓,'037673757',3.1,None,None,None,None
苗栗,Hemerocallis Country House,"No.8-1, Si, 二份街南庄鄉苗栗縣353",'037822009',None,None,房間環境 · 3.0,None,None
苗栗,旅人藝棧 So Art Guesthouse,苗栗縣三義鄉廣聲新城11巷1號,'0988197761',4.6,None,None,None,None
苗栗,新光明旅社,苗栗縣竹南鎮博愛街48號,'037472267',3.0,None,None,None,None
苗栗,金井灶之居,苗栗縣公館鄉,'0982191717',5.0,None,None,None,None
苗栗,杉林松境休閒農場,苗栗縣南庄鄉東河村橫屏背12鄰26號,'0921824578',4.3,None,None,None,None
苗栗,向陽田園,苗栗縣三義鄉龍騰村9-5號,None,4.6,None,None,None,None
苗栗,峯州小木屋,None,None,None,None,None,None,None
苗栗,和風民宿,苗栗縣公館鄉仁安100之16號,'0963262869',4.5,None,None,None,None
苗栗,玉荷園民宿休閒渡假山莊,苗栗縣南庄鄉,'037825800',4.2,None,None,None,None
苗栗,力新小築 民宿,苗栗縣南庄鄉東江100號,'0933190564',4.3,None,None,None,None
苗栗,中興旅社,苗栗縣銅鑼鄉新興路4號,'037981429',4.1,None,None,None,None
苗栗,苗栗三義包棟景觀民宿_柏竺山莊,苗栗縣三義鄉10號,'0931399089',4.6,None,None,None,None
苗栗,三義幸福小築民宿 Sanyi Happiness B&B-三義好客民宿,苗栗縣三義鄉八股路1之2號館前二巷,'0931602121',4.8,None,"房間環境 · 3.3
房客喜歡這裡寬敞、乾淨的房間 · 房客喜歡這裡舒適的床舖 · 有些房客提到這裡的浴室有待改善",位置 · 3.8,"服務與設施 · 4.6
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價"
苗栗,阿嵐ê民宿#山嵐聽火車,None,None,None,None,None,None,None
苗栗,燕子陶 陶藝咖啡民宿Yanzitao Pottery Coffee B&B｜南庄慢城借問站｜平日請預約,None,None,None,None,None,None,None
苗栗,桂築林庭園民宿,苗栗縣南庄鄉東村,'037825985',4.5,None,"房間環境 · 2.6
房客喜歡這裡乾淨的房間 · 有些房客提到這裡的浴室有待改善","位置 · 4.6
附近有觀光景點","服務與設施 · 4.8
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價"
金門,None,金門縣金沙鎮高陽路1號,'082353888',4.5,None,"房間環境 · 2.7
房客喜歡這裡寬敞的房間",位置 · 1.1,服務與設施 · 3.4
金門,金湖飯店 GOLDEN LAKE HOTEL,金門縣金湖鎮太湖路二段218號,'082338688',4.4,None,"房間環境 · 4.4
房客喜歡這裡寬敞、乾淨的房間 · 房間有景觀 · 房客喜歡這裡的床舖，但有些人覺得房間不夠安靜",位置 · 4.2,"服務與設施 · 3.9
房客稱讚這裡的員工態度友善 · 有些房客覺得這裡的接待服務有待改善"
金門,海福商務飯店,金門縣金城鎮民權路85號,'082322538',4.4,None,"房間環境 · 3.4
房客喜歡這裡的床舖，但有些人覺得房間不夠安靜 · 有些房客提到這裡的浴室有待改善","位置 · 4.7
附近有購物區","服務與設施 · 4.0
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
金門,IN99精品旅館,金門縣金城鎮民生路16號,'082324851',4.0,None,None,None,None
金門,珠山大院,金門縣金城鎮19號,'0921588002',4.9,None,None,None,None
金門,歐特文旅,金門縣金湖鎮市港路220號,None,4.9,None,None,None,None
金門,金門青年活動中心,金門縣金城鎮環島北路一段1號,None,4.1,None,None,None,None
金門,金門linein優質民宿,金門縣金湖鎮環島南路四段536號,'0937606138',4.6,None,None,None,None
金門,閒事別館精緻旅店,金門縣金寧鄉66號,'0905299356',5.0,None,None,None,None
金門,雅舍,金門縣金寧鄉東洲91號,'0963677033',5.0,None,None,None,None
金門,海灣villa會館,金門縣金沙鎮浦山里后宅76號,'0905235003',4.3,None,None,None,None
金門,遇見夏墅,金門縣金城鎮西海路三段106巷12弄1號,'082321389',4.7,None,None,None,None
金門,夕陽海民宿 Sunset Sea B&B,金門縣金寧鄉慈湖路一段32-7號,None,4.9,None,None,None,None
金門,金門十美渡假村,金門縣金湖鎮后壟200號,'082331088',4.7,None,None,None,None
金門,雅舍,金門縣金寧鄉東洲91號,'0963677033',5.0,None,None,None,None
金門,時苑｜Dwell In Quemoy,金門縣金城鎮歐厝66號73號歐厝,None,4.9,None,None,None,None
金門,金門裕園洋樓民宿,金門縣金城鎮75號,'082324546',4.8,None,"房間環境 · 4.4
房客喜歡這裡寬敞、乾淨的房間 · 房客稱讚這裡的浴室空間 · 房客喜歡這裡舒適的床舖",位置 · 4.2,"服務與設施 · 5.0
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價"
金門,飛鳥集行館－金門推薦必住民宿 首選海景主題特色包棟好評 海邊景觀親子家庭團體訂房優惠 價格 平價 評價 網美 網紅 網友 高CP值 漂亮 打卡 拍照,金門縣金寧鄉,'0935388852',5.0,None,None,None,None
金門,雲峰精品文旅 CP HOTEL,金門縣金寧鄉大學路32巷48號,'082326688',4.6,None,None,None,None
金門,遇見夏墅,金門縣金城鎮西海路三段106巷12弄1號,'082321389',4.7,None,None,None,None
金門,時光旅舍新館,金門縣金寧鄉慈湖路一段115-2號,'0903160999',4.9,None,None,None,None
金門,金門禧樂民宿,金門縣金城鎮西海路三段39巷3弄10號,'0932897821',4.7,None,None,None,None
金門,浯江大飯店,None,None,None,None,None,None,None
金門,市港行旅,金門縣金湖鎮市港路190號,'0912769822',5.0,None,None,None,None
金門,三元民宿,金門縣金寧鄉仁愛新村69號,'0965033003',4.9,None,None,None,None
金門,得月洋樓民宿,金門縣金城鎮,'0909778218',5.0,None,None,None,None
金門,紅屋頂海景民宿,金門縣金湖鎮漁村78號,'0900638868',4.5,None,房間環境 · 4.3,位置 · 4.4,"服務與設施 · 4.9
房客對於這裡的管理給予高度評價 · 房客稱讚這裡的員工態度友善 · 洗衣服務"
金門,如一家精緻商旅民宿,金門縣金城鎮珠浦北路35號,'082322167',4.3,None,None,None,None
金門,依山村驛,金門縣金城鎮浴井39號,'0963500713',4.7,None,房間環境 · 2.7,位置 · 4.5,服務與設施 · 4.7
金門,如一家精緻商旅民宿,金門縣金城鎮珠浦北路35號,'082322167',4.3,None,None,None,None
金門,依山村驛,金門縣金城鎮浴井39號,'0963500713',4.7,None,房間環境 · 2.7,位置 · 4.5,服務與設施 · 4.7
金門,樂客民宿,金門縣金寧鄉湖埔村下埔下315號,'0932817546',4.3,None,None,None,None
金門,長鴻精品旅館,金門縣金寧鄉慈湖路一段101號,'082328811',3.8,None,None,None,None
金門,蟬說希臘,"金寧鄉伯玉路二段446巷2弄6號 晉寧鄉, 金門縣89248",'082324664',4.9,None,None,None,None
金門,浯洲憶民宿,金門縣金城鎮庵前35-9號,'0972629111',4.9,None,None,None,None
金門,金門作客七號洋樓民宿,金門縣金城鎮後豐港7號,'082371221',4.4,None,None,None,None
金門,林居民宿,"金門縣金湖鎮林兜337號24.435740, 118.420377",'0979201999',4.7,None,None,None,None
金門,模範人家市區古厝民宿- -彼岸一館（包棟優先）,金門縣金城鎮菜市場路45號,None,4.9,None,None,None,None
金門,山水星渡假中心,None,None,None,None,None,None,None
金門,嚨口秘境觀海民宿,金門縣金寧鄉嚨口26號,'0937606973',4.9,None,None,None,None
金門,金門幸福渡假行館,金門縣金寧鄉安岐225號,'0978118585',5.0,None,None,None,None
金門,白貓民宿,金門縣金寧鄉環島西路二段901巷3弄13號,'0972418646',4.7,None,房間環境 · 3.3,None,None
金門,親愛的民宿1館～2館,金門縣金寧鄉埔邊133號,'0983878538',4.9,None,None,None,None
金門,金門 日玥居 古厝民宿,金門縣金寧鄉,'0987397327',5.0,None,None,None,None
金門,不倒翁輕旅｜金門青年旅館,金門縣金寧鄉,'0982703143',4.7,None,None,None,None
金門,金門陸島酒店,金門縣金寧鄉下埔下90號,'082320048',4.0,None,"房間環境 · 3.2
房客喜歡這裡舒適的床舖 · 房客稱讚這裡的浴室空間 · 房客喜歡這裡乾淨的房間",位置 · 4.4,"服務與設施 · 2.3
房客稱讚這裡的員工態度友善"
金門,金瑞旅店,金門縣金城鎮民權路166號,'082323777',3.8,None,None,None,None
金門,斜坡客棧 KIVALA Hostel｜金門背包客棧,"大古崗72號, 金城鎮金門縣893017",'0981089953',5.0,None,None,None,None
金門,La Place,金門縣民生路6號號,'082328337',4.4,None,房間環境 · 3.8,"位置 · 5.0
附近有購物區","服務與設施 · 4.4
房客稱讚這裡的員工態度友善 · 房客對於這裡的管理給予高度評價"
金門,時光旅舍,金門縣金城鎮光前路67號,'0903160999',4.6,None,None,None,None
金門,歡樂滿屋民宿,金門縣金城鎮伯玉路一段236巷8號,'0963591810',4.5,None,None,None,None
金門,順天旅店,金門縣歐 厝 ６０ 號 珠沙里 金城鎮,'082371727',4.8,None,"房間環境 · 3.9
房客喜歡這裡乾淨的房間",位置 · 3.9,"服務與設施 · 4.9
房客對於這裡的管理給予高度評價 · 房客稱讚這裡的員工態度友善"
金門,墨客好宿,金門縣金城鎮民族路189-1號,'082321327',5.0,None,None,None,None
金門,金鷺民宿,金門縣金城鎮西海路三段72巷3弄3號,'0905266080',4.4,None,None,None,None
金門,依山初晴,金門縣金城鎮號,'0963500713',4.6,None,None,None,None
金門,戴家民宿,金門縣金城鎮小 西門65-1 號,'082316365',4.2,None,None,None,None
金門,好悅會館,金門縣金城鎮珠浦東路4巷13弄7號,'0928229789',5.0,None,None,None,None
金門,談古說金民宿,金門縣金城鎮28號,'082373788',4.8,None,None,None,None
金門,金門有魚民宿,金門縣金寧鄉埔後68號,'0928698056',4.9,None,None,None,None
金門,老許山莊,金門縣金寧鄉環島北路一段265號,'082325181',4.5,None,None,None,None
金門,依山行館,金門縣金城鎮珠山50號,'0963500713',4.5,None,None,None,None
金門,一點綠民宿,金門縣金城鎮西海路19巷13弄2號,'0963158649',4.9,None,None,None,None
金門,愛渡假民宿,金門縣金寧鄉埔邊103號,'0937393139',4.6,None,None,None,None
金門,古城民宿,金門縣金城鎮金門城,'0975390843',4.9,None,None,None,None
金門,金门牧雲民宿,金門縣金寧鄉147號 金寧鄉頂埔下147號,'0972711011',5.0,None,None,None,None
金門,珠山閒庭-珠山聚落古厝民宿,金門縣金城鎮26號,'0987338508',5.0,None,None,None,None
金門,金門彼岸古厝民宿,None,None,None,None,None,None,None
金門,金門旅圖精緻民宿,金門縣金城鎮浴井15號,'0972722679',4.7,None,None,None,None
金門,楊家民宿(金門民宿),金門縣金寧鄉56-8號,'0980721227',4.6,None,None,None,None
金門,水頭古洋樓花磚民宿 前水頭4號 水頭聚落,金門縣金城鎮4號,'0905989286',4.8,None,None,None,None
金門,吉甲民宿,金門縣金城鎮里山前村38號,'0932160810',5.0,None,None,None,None
金門,微風海戀民宿,金門縣金寧鄉下埔下301號,'082323580',4.6,None,None,None,None
金門,小金門貓公石海景民宿,金門縣烈嶼鄉埔頭24之2號,'0988867253',4.5,None,None,None,None
金門,詠詠的家民宿,金門縣金城鎮前水頭85之5號,'0910781603',4.1,None,None,None,None
金門,拾穗 Ten again 金門古厝民宿,金門縣金沙鎮后珩10號,'0934365717',4.9,None,None,None,None
金門,心琴古厝民宿,金門縣金寧鄉76號,'0937943287',4.6,None,None,None,None
金門,壹樓文旅 金門古厝民宿,金門縣金湖鎮179號,'0905965299',5.0,None,None,None,None
金門,華欣商務飯店,金門縣金城鎮莒光路156之2號,'082312128',2.4,None,None,None,None
金門,金門塔斯汀精品民宿 - 金門 金城精品民宿推薦 人氣包棟首選 2024 春節 過年訂房 熱門團體多人 親子家庭旅遊 旅宿 住宿價格 獨棟訂房優惠 輕旅行 特色度假優質民宿好評 金門市區 金門國家公園 熱門景點必住民宿,金門縣金寧鄉環島西路二段90巷2弄22號,'0989529908',5.0,None,None,None,None
金門,達登小住,金門縣金城鎮吳厝7號,'0933599835',5.0,None,None,None,None
